'100000', '4', '3', '-1', 'Interloper\'s Boots', '42894', '4', '32768', '0', '1', '0', '10000', '8', '4', '-1', '67', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '7', '17', '3', '23', '5', '8', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '340', '0', '0', '0', '0', '0', '0', '0', '0', '0', '15464', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '5', '0', '0', '0', '0', '1000', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '50', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '0', '0', '1', '0', '0', '67'
'100238', '4', '0', '-1', 'Heka\'s Necklace', '35437', '4', '0', '0', '1', '0', '10000', '2', '1024', '-1', '67', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '6', '8', '5', '9', '7', '8', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '81769', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1019', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '1', '67'
'100239', '4', '1', '-1', 'Heka\'s Cloak', '34179', '4', '0', '0', '1', '0', '10000', '16', '1024', '-1', '67', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '5', '9', '6', '5', '7', '5', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '52', '0', '0', '0', '0', '0', '0', '0', '0', '0', '9317', '1', '0', '0', '-1', '0', '-1', '18379', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1019', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '1', '67'
'100240', '4', '1', '-1', 'Mephisto\'s Boots', '42902', '4', '0', '0', '1', '0', '10000', '8', '256', '-1', '67', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '7', '21', '5', '12', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '127', '0', '0', '0', '0', '0', '0', '0', '0', '0', '81835', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1020', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '57', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '67'
'100241', '4', '1', '-1', 'Mephisto\'s Gloves', '42903', '4', '0', '0', '1', '0', '10000', '10', '256', '-1', '68', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '7', '21', '5', '6', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '68', '0', '0', '0', '0', '0', '0', '0', '0', '0', '27038', '1', '0', '0', '-1', '0', '-1', '17367', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1020', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '68'
'100242', '4', '1', '-1', 'Mephisto\'s Mantle', '42900', '4', '0', '0', '1', '0', '10000', '3', '256', '-1', '68', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '7', '22', '5', '15', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '105', '0', '0', '0', '0', '0', '0', '0', '0', '0', '14047', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1020', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '28', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '68'
'100243', '4', '1', '-1', 'Mephisto\'s Hood', '45147', '4', '0', '0', '1', '0', '10000', '1', '256', '-1', '69', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '7', '29', '5', '23', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '121', '0', '0', '0', '0', '0', '0', '0', '0', '0', '14798', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1020', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '38', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '69'
'100244', '4', '1', '-1', 'Mephisto\'s Robe', '42898', '4', '0', '0', '1', '0', '10000', '20', '256', '-1', '69', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '7', '29', '5', '23', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '140', '0', '0', '0', '0', '0', '0', '0', '0', '0', '14798', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1020', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '38', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '69'
'100245', '4', '1', '-1', 'Mephisto\'s Pants', '42904', '4', '0', '0', '1', '0', '10000', '7', '256', '-1', '67', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '7', '27', '5', '18', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '131', '0', '0', '0', '0', '0', '0', '0', '0', '0', '14055', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1020', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '38', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '67'
'100246', '4', '0', '-1', 'Mephisto\'s Seal', '34336', '4', '0', '0', '1', '0', '10000', '11', '256', '-1', '67', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '5', '4', '7', '4', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '18049', '1', '0', '0', '-1', '0', '-1', '23727', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '4', '0', '0', '0', '0', '1020', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '67'
'100247', '4', '1', '-1', 'Mephisto\'s Belt', '42897', '4', '0', '0', '1', '0', '10000', '6', '256', '-1', '67', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '6', '8', '7', '14', '5', '15', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '57', '0', '0', '0', '0', '0', '0', '0', '0', '0', '14248', '1', '0', '0', '-1', '0', '-1', '23727', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1020', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '67'
'100248', '4', '1', '-1', 'Mephisto\'s Cape', '35139', '4', '0', '0', '1', '0', '10000', '16', '256', '-1', '68', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '5', '7', '7', '8', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '52', '0', '0', '0', '0', '0', '0', '0', '0', '0', '15714', '1', '0', '0', '-1', '0', '-1', '23727', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1020', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '68'
'100249', '4', '1', '-1', 'Mephisto\'s Bracers', '42896', '4', '0', '0', '1', '0', '10000', '9', '256', '-1', '68', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '7', '17', '5', '10', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '44', '0', '0', '0', '0', '0', '0', '0', '0', '0', '81796', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1020', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '68'
'100250', '4', '0', '-1', 'Mephisto\'s Band', '35423', '4', '0', '0', '1', '0', '10000', '11', '256', '-1', '66', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '7', '18', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '14248', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1020', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '66'
'100251', '4', '0', '-1', 'Mephisto\'s Necklace', '35358', '4', '0', '0', '1', '0', '10000', '2', '256', '-1', '69', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '5', '8', '7', '9', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '14054', '1', '0', '0', '-1', '0', '-1', '28869', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '4', '0', '0', '0', '0', '1020', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '69'
'100252', '4', '1', '-1', 'Andariel\'s Boots', '33006', '4', '0', '0', '1', '0', '10000', '8', '256', '-1', '67', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '7', '21', '5', '12', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '127', '0', '0', '0', '0', '0', '0', '0', '0', '0', '15715', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1021', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '57', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '67'
'100253', '4', '1', '-1', 'Andariel\'s Gloves', '32995', '4', '0', '0', '1', '0', '10000', '10', '256', '-1', '68', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '7', '21', '5', '6', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '68', '0', '0', '0', '0', '0', '0', '0', '0', '0', '81461', '1', '0', '0', '-1', '0', '-1', '17367', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1021', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '68'
'100254', '4', '1', '-1', 'Andariel\'s Mantle', '33002', '4', '0', '0', '1', '0', '10000', '3', '256', '-1', '68', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '7', '22', '5', '15', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '105', '0', '0', '0', '0', '0', '0', '0', '0', '0', '14047', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1021', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '28', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '68'
'100255', '4', '1', '-1', 'Andariel\'s Hood', '32979', '4', '0', '0', '1', '0', '10000', '1', '256', '-1', '69', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '7', '29', '5', '23', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '121', '0', '0', '0', '0', '0', '0', '0', '0', '0', '14798', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1021', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '38', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '69'
'100256', '4', '1', '-1', 'Andariel\'s Robe', '33001', '4', '0', '0', '1', '0', '10000', '20', '256', '-1', '69', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '7', '29', '5', '23', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '140', '0', '0', '0', '0', '0', '0', '0', '0', '0', '14798', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1021', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '38', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '69'
'100257', '4', '1', '-1', 'Andariel\'s Pants', '33007', '4', '0', '0', '1', '0', '10000', '7', '256', '-1', '67', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '7', '27', '5', '18', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '131', '0', '0', '0', '0', '0', '0', '0', '0', '0', '14055', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1021', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '38', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '67'
'100258', '4', '0', '-1', 'Andariel\'s Seal', '34336', '4', '0', '0', '1', '0', '10000', '11', '256', '-1', '67', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '5', '4', '7', '4', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '18049', '1', '0', '0', '-1', '0', '-1', '23727', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '4', '0', '0', '0', '0', '1021', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '67'
'100259', '4', '1', '-1', 'Andariel\'s Belt', '35138', '4', '0', '0', '1', '0', '10000', '6', '256', '-1', '67', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '6', '8', '7', '14', '5', '15', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '57', '0', '0', '0', '0', '0', '0', '0', '0', '0', '14248', '1', '0', '0', '-1', '0', '-1', '23727', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1021', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '67'
'100260', '4', '1', '-1', 'Andariel\'s Cape', '35139', '4', '0', '0', '1', '0', '10000', '16', '256', '-1', '68', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '5', '7', '7', '8', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '52', '0', '0', '0', '0', '0', '0', '0', '0', '0', '15714', '1', '0', '0', '-1', '0', '-1', '23727', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1021', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '68'
'100261', '4', '1', '-1', 'Andariel\'s Bracers', '35422', '4', '0', '0', '1', '0', '10000', '9', '256', '-1', '68', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '7', '17', '5', '10', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '44', '0', '0', '0', '0', '0', '0', '0', '0', '0', '81796', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1021', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '68'
'100262', '4', '0', '-1', 'Andariel\'s Band', '35423', '4', '0', '0', '1', '0', '10000', '11', '256', '-1', '66', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '7', '18', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '14248', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1021', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '66'
'100263', '4', '0', '-1', 'Andariel\'s Necklace', '35358', '4', '0', '0', '1', '0', '10000', '2', '256', '-1', '69', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '5', '8', '7', '9', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '14054', '1', '0', '0', '-1', '0', '-1', '28869', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '4', '0', '0', '0', '0', '1021', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '69'
'100264', '4', '1', '-1', 'Diablo\'s Boots', '33076', '4', '0', '0', '1', '0', '10000', '8', '256', '-1', '67', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '7', '21', '5', '12', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '127', '0', '0', '0', '0', '0', '0', '0', '0', '0', '15715', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1022', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '57', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '67'
'100265', '4', '1', '-1', 'Diablo\'s Gloves', '41714', '4', '0', '0', '1', '0', '10000', '10', '256', '-1', '68', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '7', '21', '5', '6', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '68', '0', '0', '0', '0', '0', '0', '0', '0', '0', '81395', '1', '0', '0', '-1', '0', '-1', '17367', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1022', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '68'
'100266', '4', '1', '-1', 'Diablo\'s Mantle', '41716', '4', '0', '0', '1', '0', '10000', '3', '256', '-1', '68', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '7', '22', '5', '15', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '105', '0', '0', '0', '0', '0', '0', '0', '0', '0', '14047', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1022', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '28', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '68'
